"gc-1","gc-2","gc-3","gc-4","gc-5","gc-6","likelihood","chimera","dataset"
3,4,4,6,6,6,0.0995658129028232,14832.3712794613,"Lmono-454-LGC-3"
3,4,4,6,6,7,0.220018383004429,24588.8790512252,"Lmono-454-LGC-3"
3,4,4,6,6,8,0.220018383006322,19939.4493511055,"Lmono-454-LGC-3"
3,4,4,6,7,7,0.917029859620722,45117.1087170756,"Lmono-454-LGC-3"
3,4,4,6,7,8,0.917214034671416,36376.5798555195,"Lmono-454-LGC-3"
3,4,4,6,8,8,0.917107339003512,31727.1501553998,"Lmono-454-LGC-3"
3,4,4,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,4,4,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,4,4,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,4,4,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,4,5,5,5,5,0.072331357103159,78150.420491508,"Lmono-454-LGC-3"
3,4,5,5,5,6,0.0723620615856903,52850.3968148307,"Lmono-454-LGC-3"
3,4,5,5,5,7,0.11758523102361,80818.4212814691,"Lmono-454-LGC-3"
3,4,5,5,5,8,0.117585476514262,55517.9727405427,"Lmono-454-LGC-3"
3,4,5,5,6,6,0.072369963815125,38934.8265464451,"Lmono-454-LGC-3"
3,4,5,5,6,7,0.117585147786891,55517.9718956025,"Lmono-454-LGC-3"
3,4,5,5,6,8,0.117585333156771,41602.292487113,"Lmono-454-LGC-3"
3,4,5,5,7,7,0.917402268057264,85254.2720744598,"Lmono-454-LGC-3"
3,4,5,5,7,8,0.917083084226534,59953.8229125409,"Lmono-454-LGC-3"
3,4,5,5,8,8,0.909276089913144,46038.1430303147,"Lmono-454-LGC-3"
3,4,5,6,6,6,0.0723696099238471,30194.2927724373,"Lmono-454-LGC-3"
3,4,5,6,6,7,0.117585106012555,41602.2919019555,"Lmono-454-LGC-3"
3,4,5,6,6,8,0.117585241157868,32861.7633873991,"Lmono-454-LGC-3"
3,4,5,6,7,7,0.917083084226534,59953.8229125409,"Lmono-454-LGC-3"
3,4,5,6,7,8,0.909276089913144,46038.1430303147,"Lmono-454-LGC-3"
3,4,5,6,8,8,0.916992877995814,37297.6141687586,"Lmono-454-LGC-3"
3,4,5,7,7,7,0.917875540726211,97019.2745451338,"Lmono-454-LGC-3"
3,4,5,7,7,8,0.916502382340745,71718.8253832149,"Lmono-454-LGC-3"
3,4,5,7,8,8,0.916500985359979,57803.1455009886,"Lmono-454-LGC-3"
3,4,5,8,8,8,0.916644907195287,49062.6166394325,"Lmono-454-LGC-3"
3,4,6,6,6,6,0.0723556109027922,25544.6689183952,"Lmono-454-LGC-3"
3,4,6,6,6,7,0.117585058823431,32861.7629157427,"Lmono-454-LGC-3"
3,4,6,6,6,8,0.117585120946678,28212.3333762113,"Lmono-454-LGC-3"
3,4,6,6,7,7,0.909276089913144,46038.1430303147,"Lmono-454-LGC-3"
3,4,6,6,7,8,0.916992877995814,37297.6141687586,"Lmono-454-LGC-3"
3,4,6,6,8,8,0.933403505545743,32648.1844686388,"Lmono-454-LGC-3"
3,4,6,7,7,7,0.916502382340745,71718.8253832149,"Lmono-454-LGC-3"
3,4,6,7,7,8,0.916500985359979,57803.1455009886,"Lmono-454-LGC-3"
3,4,6,7,8,8,0.916644907195287,49062.6166394325,"Lmono-454-LGC-3"
3,4,6,8,8,8,0.917942682705613,44413.1869393127,"Lmono-454-LGC-3"
3,4,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,4,7,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,4,7,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,4,7,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,4,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,5,5,5,5,5,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,5,5,5,5,6,0.0554992651279335,100832.508610335,"Lmono-454-LGC-3"
3,5,5,5,5,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,5,5,5,5,8,0.0770246595949351,102503.885540514,"Lmono-454-LGC-3"
3,5,5,5,6,6,0.0554808246638015,75531.4609856387,"Lmono-454-LGC-3"
3,5,5,5,6,7,0.0769884460956589,102503.499364473,"Lmono-454-LGC-3"
3,5,5,5,6,8,0.0770050113076407,77203.2263249032,"Lmono-454-LGC-3"
3,5,5,5,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,5,5,5,7,8,0.136603530393395,104844.143645456,"Lmono-454-LGC-3"
3,5,5,5,8,8,0.136603530359338,79543.6944837147,"Lmono-454-LGC-3"
3,5,5,6,6,6,0.0554499580983558,61614.7805688124,"Lmono-454-LGC-3"
3,5,5,6,6,7,0.0769863500281273,77203.0253313362,"Lmono-454-LGC-3"
3,5,5,6,6,8,0.0769958714116684,63287.446528392,"Lmono-454-LGC-3"
3,5,5,6,7,7,0.136603460373805,104844.143559952,"Lmono-454-LGC-3"
3,5,5,6,7,8,0.136603494258996,79543.6944394739,"Lmono-454-LGC-3"
3,5,5,6,8,8,0.136603505024458,65628.0145706364,"Lmono-454-LGC-3"
3,5,5,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,5,5,7,7,8,0.909302067518822,108929.221478034,"Lmono-454-LGC-3"
3,5,5,7,8,8,0.917914907747784,83628.7723161151,"Lmono-454-LGC-3"
3,5,5,8,8,8,0.917715136999053,69713.0924338888,"Lmono-454-LGC-3"
3,5,6,6,6,6,0.0553877195741881,52872.2388842549,"Lmono-454-LGC-3"
3,5,6,6,6,7,0.0769828542004466,63287.3039810226,"Lmono-454-LGC-3"
3,5,6,6,6,8,0.0769864711780317,54546.8118070837,"Lmono-454-LGC-3"
3,5,6,6,7,7,0.136603458157861,79543.6943952328,"Lmono-454-LGC-3"
3,5,6,6,7,8,0.136603479744071,65628.0145394878,"Lmono-454-LGC-3"
3,5,6,6,8,8,0.136603488635054,56887.4856891352,"Lmono-454-LGC-3"
3,5,6,7,7,7,0.909302067518822,108929.221478034,"Lmono-454-LGC-3"
3,5,6,7,7,8,0.917914907747784,83628.7723161151,"Lmono-454-LGC-3"
3,5,6,7,8,8,0.917715136999053,69713.0924338888,"Lmono-454-LGC-3"
3,5,6,8,8,8,0.917758836790437,60972.5635723327,"Lmono-454-LGC-3"
3,5,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,5,7,7,7,8,0.916918231969659,120694.223948708,"Lmono-454-LGC-3"
3,5,7,7,8,8,0.916980862838148,95393.774786789,"Lmono-454-LGC-3"
3,5,7,8,8,8,0.916980790022246,81478.0949045627,"Lmono-454-LGC-3"
3,5,8,8,8,8,0.917879558998565,72737.5660430066,"Lmono-454-LGC-3"
3,6,6,6,6,6,0.055196776682193,48216.6737391686,"Lmono-454-LGC-3"
3,6,6,6,6,7,0.0769758535916693,54546.6921229854,"Lmono-454-LGC-3"
3,6,6,6,6,8,0.0769653277272941,49897.1393934364,"Lmono-454-LGC-3"
3,6,6,6,7,7,0.136603454463897,65628.0145083392,"Lmono-454-LGC-3"
3,6,6,6,7,8,0.136603467855936,56887.4856632918,"Lmono-454-LGC-3"
3,6,6,6,8,8,0.136603466893505,52238.0559625872,"Lmono-454-LGC-3"
3,6,6,7,7,7,0.917914907747784,83628.7723161151,"Lmono-454-LGC-3"
3,6,6,7,7,8,0.917715136999053,69713.0924338888,"Lmono-454-LGC-3"
3,6,6,7,8,8,0.917758836790437,60972.5635723327,"Lmono-454-LGC-3"
3,6,6,8,8,8,0.914845475847019,56323.133872213,"Lmono-454-LGC-3"
3,6,7,7,7,7,0.916918231969659,120694.223948708,"Lmono-454-LGC-3"
3,6,7,7,7,8,0.916980862838148,95393.774786789,"Lmono-454-LGC-3"
3,6,7,7,8,8,0.916980790022246,81478.0949045627,"Lmono-454-LGC-3"
3,6,7,8,8,8,0.917879558998565,72737.5660430066,"Lmono-454-LGC-3"
3,6,8,8,8,8,0.916977695071068,68088.1363428869,"Lmono-454-LGC-3"
3,7,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,7,7,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,7,7,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,7,7,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,7,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
3,8,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,4,4,4,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,4,4,5,0.1086178663124,18967.8096718193,"Lmono-454-LGC-3"
4,4,4,4,4,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,4,4,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,4,4,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,4,5,5,0.122755788015614,16353.3526702384,"Lmono-454-LGC-3"
4,4,4,4,5,6,0.122755672205251,11703.9226830457,"Lmono-454-LGC-3"
4,4,4,4,5,7,0.20194605372802,28803.6391727022,"Lmono-454-LGC-3"
4,4,4,4,5,8,0.201946053727029,24154.209472582,"Lmono-454-LGC-3"
4,4,4,4,6,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,4,6,7,0.201946053714853,24154.2094725797,"Lmono-454-LGC-3"
4,4,4,4,6,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,4,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,4,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,4,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,5,5,5,0.0995683661382132,28222.3412401814,"Lmono-454-LGC-3"
4,4,4,5,5,6,0.0995677301144944,19481.8095387467,"Lmono-454-LGC-3"
4,4,4,5,5,7,0.220018383008771,33329.4079127815,"Lmono-454-LGC-3"
4,4,4,5,5,8,0.220018383008246,24588.8790512253,"Lmono-454-LGC-3"
4,4,4,5,6,6,0.0995673484496587,14832.3781345774,"Lmono-454-LGC-3"
4,4,4,5,6,7,0.2200183830062,24588.8790512253,"Lmono-454-LGC-3"
4,4,4,5,6,8,0.220018382975423,19939.4493511055,"Lmono-454-LGC-3"
4,4,4,5,7,7,0.917029859620722,45117.1087170756,"Lmono-454-LGC-3"
4,4,4,5,7,8,0.917214034671416,36376.5798555195,"Lmono-454-LGC-3"
4,4,4,5,8,8,0.917107339003512,31727.1501553998,"Lmono-454-LGC-3"
4,4,4,6,6,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,6,6,7,0.220018383006322,19939.4493511055,"Lmono-454-LGC-3"
4,4,4,6,6,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,6,7,7,0.917214034671416,36376.5798555195,"Lmono-454-LGC-3"
4,4,4,6,7,8,0.917107339003512,31727.1501553998,"Lmono-454-LGC-3"
4,4,4,6,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,4,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,5,5,5,5,0.0723382914851211,52850.0673281063,"Lmono-454-LGC-3"
4,4,5,5,5,6,0.0723599015142338,38934.6869574897,"Lmono-454-LGC-3"
4,4,5,5,5,7,0.117585261135889,55517.9721970782,"Lmono-454-LGC-3"
4,4,5,5,5,8,0.11758543579851,41602.2927581596,"Lmono-454-LGC-3"
4,4,5,5,6,6,0.0723706741974938,30194.3075297714,"Lmono-454-LGC-3"
4,4,5,5,6,7,0.117585208666833,41602.2921730121,"Lmono-454-LGC-3"
4,4,5,5,6,8,0.11758535876504,32861.7636957915,"Lmono-454-LGC-3"
4,4,5,5,7,7,0.917083084226534,59953.8229125409,"Lmono-454-LGC-3"
4,4,5,5,7,8,0.909276089913144,46038.1430303147,"Lmono-454-LGC-3"
4,4,5,5,8,8,0.916992877995814,37297.6141687586,"Lmono-454-LGC-3"
4,4,5,6,6,6,0.0724178187558914,25544.9673835302,"Lmono-454-LGC-3"
4,4,5,6,6,7,0.117585176451599,32861.7632241442,"Lmono-454-LGC-3"
4,4,5,6,6,8,0.117585312547618,28212.3338751832,"Lmono-454-LGC-3"
4,4,5,6,7,7,0.909276089913144,46038.1430303147,"Lmono-454-LGC-3"
4,4,5,6,7,8,0.916992877995814,37297.6141687586,"Lmono-454-LGC-3"
4,4,5,6,8,8,0.933403505545743,32648.1844686388,"Lmono-454-LGC-3"
4,4,5,7,7,7,0.916502382340745,71718.8253832149,"Lmono-454-LGC-3"
4,4,5,7,7,8,0.916500985359979,57803.1455009886,"Lmono-454-LGC-3"
4,4,5,7,8,8,0.916644907195287,49062.6166394325,"Lmono-454-LGC-3"
4,4,5,8,8,8,0.917942682705613,44413.1869393127,"Lmono-454-LGC-3"
4,4,6,6,6,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,6,6,6,7,0.11758513797887,28212.3334191841,"Lmono-454-LGC-3"
4,4,6,6,6,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,6,6,7,7,0.916992877995814,37297.6141687586,"Lmono-454-LGC-3"
4,4,6,6,7,8,0.933403505545743,32648.1844686388,"Lmono-454-LGC-3"
4,4,6,6,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,6,7,7,7,0.916500985359979,57803.1455009886,"Lmono-454-LGC-3"
4,4,6,7,7,8,0.916644907195287,49062.6166394325,"Lmono-454-LGC-3"
4,4,6,7,8,8,0.917942682705613,44413.1869393127,"Lmono-454-LGC-3"
4,4,6,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,7,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,7,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,7,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,4,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,5,5,5,5,5,0.0541286853371237,100790.002654452,"Lmono-454-LGC-3"
4,5,5,5,5,6,0.0549045107960175,75513.0790747413,"Lmono-454-LGC-3"
4,5,5,5,5,7,0.076880240310424,102502.268431661,"Lmono-454-LGC-3"
4,5,5,5,5,8,0.0769573873985101,77202.6822390442,"Lmono-454-LGC-3"
4,5,5,5,6,6,0.0551368001625239,61604.7333346463,"Lmono-454-LGC-3"
4,5,5,5,6,7,0.0769384725679494,77202.4796764784,"Lmono-454-LGC-3"
4,5,5,5,6,8,0.0769705729273588,63287.1584275459,"Lmono-454-LGC-3"
4,5,5,5,7,7,0.136603439087731,104844.143539007,"Lmono-454-LGC-3"
4,5,5,5,7,8,0.136603488081802,79543.6944344244,"Lmono-454-LGC-3"
4,5,5,5,8,8,0.136603505867555,65628.0145732956,"Lmono-454-LGC-3"
4,5,5,6,6,6,0.0552504366751075,52867.7882002131,"Lmono-454-LGC-3"
4,5,5,6,6,7,0.0769574624098609,63287.0152973193,"Lmono-454-LGC-3"
4,5,5,6,6,8,0.0769771500978462,54546.7074966166,"Lmono-454-LGC-3"
4,5,5,6,7,7,0.136603451980288,79543.6943901833,"Lmono-454-LGC-3"
4,5,5,6,7,8,0.136603480587498,65628.014542147,"Lmono-454-LGC-3"
4,5,5,6,8,8,0.136603496710614,56887.4857001678,"Lmono-454-LGC-3"
4,5,5,7,7,7,0.909302067518822,108929.221478034,"Lmono-454-LGC-3"
4,5,5,7,7,8,0.917914907747784,83628.7723161151,"Lmono-454-LGC-3"
4,5,5,7,8,8,0.917715136999053,69713.0924338888,"Lmono-454-LGC-3"
4,5,5,8,8,8,0.917758836790437,60972.5635723327,"Lmono-454-LGC-3"
4,5,6,6,6,6,0.0553153750497833,48220.4832083337,"Lmono-454-LGC-3"
4,5,6,6,6,7,0.0769665036784227,54546.5876305072,"Lmono-454-LGC-3"
4,5,6,6,6,8,0.0769810914314278,49897.3245214514,"Lmono-454-LGC-3"
4,5,6,6,7,7,0.136603455307971,65628.0145109983,"Lmono-454-LGC-3"
4,5,6,6,7,8,0.136603475931826,56887.4856743244,"Lmono-454-LGC-3"
4,5,6,6,8,8,0.136603491216088,52238.055993105,"Lmono-454-LGC-3"
4,5,6,7,7,7,0.917914907747784,83628.7723161151,"Lmono-454-LGC-3"
4,5,6,7,7,8,0.917715136999053,69713.0924338888,"Lmono-454-LGC-3"
4,5,6,7,8,8,0.917758836790437,60972.5635723327,"Lmono-454-LGC-3"
4,5,6,8,8,8,0.914845475847019,56323.133872213,"Lmono-454-LGC-3"
4,5,7,7,7,7,0.916918231969659,120694.223948708,"Lmono-454-LGC-3"
4,5,7,7,7,8,0.916980862838148,95393.774786789,"Lmono-454-LGC-3"
4,5,7,7,8,8,0.916980790022246,81478.0949045627,"Lmono-454-LGC-3"
4,5,7,8,8,8,0.917879558998565,72737.5660430066,"Lmono-454-LGC-3"
4,5,8,8,8,8,0.916977695071068,68088.1363428869,"Lmono-454-LGC-3"
4,6,6,6,6,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,6,6,6,6,7,0.0769705820049497,49897.1983368764,"Lmono-454-LGC-3"
4,6,6,6,6,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,6,6,6,7,7,0.136603455152298,56887.4856484809,"Lmono-454-LGC-3"
4,6,6,6,7,8,0.13660347022728,52238.0559664736,"Lmono-454-LGC-3"
4,6,6,6,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,6,6,7,7,7,0.917715136999053,69713.0924338888,"Lmono-454-LGC-3"
4,6,6,7,7,8,0.917758836790437,60972.5635723327,"Lmono-454-LGC-3"
4,6,6,7,8,8,0.914845475847019,56323.133872213,"Lmono-454-LGC-3"
4,6,6,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,6,7,7,7,7,0.916980862838148,95393.774786789,"Lmono-454-LGC-3"
4,6,7,7,7,8,0.916980790022246,81478.0949045627,"Lmono-454-LGC-3"
4,6,7,7,8,8,0.917879558998565,72737.5660430066,"Lmono-454-LGC-3"
4,6,7,8,8,8,0.916977695071068,68088.1363428869,"Lmono-454-LGC-3"
4,6,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,7,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,7,7,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,7,7,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,7,7,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,7,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
4,8,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,5,5,5,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,5,5,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,5,5,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,5,5,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,5,6,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,5,6,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,5,6,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,5,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,5,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,5,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,6,6,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,6,6,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,6,6,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,6,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,6,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,6,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,5,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,6,6,6,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,6,6,6,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,6,6,6,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,6,6,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,6,6,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,6,6,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,6,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,6,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,6,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,6,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,7,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,7,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,7,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,5,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,6,6,6,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,6,6,6,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,6,6,6,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,6,6,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,6,6,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,6,6,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,6,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,6,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,6,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,6,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,7,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,7,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,7,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,6,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,7,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,7,7,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,7,7,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,7,7,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,7,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
5,8,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,6,6,6,6,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,6,6,6,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,6,6,6,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,6,6,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,6,6,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,6,6,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,6,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,6,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,6,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,6,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,7,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,7,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,7,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,6,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,7,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,7,7,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,7,7,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,7,7,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,7,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
6,8,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
7,7,7,7,7,7,0.999933893038648,Inf,"Lmono-454-LGC-3"
7,7,7,7,7,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
7,7,7,7,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
7,7,7,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
7,7,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
7,8,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
8,8,8,8,8,8,0.999933893038648,Inf,"Lmono-454-LGC-3"
1,1,1,1,1,1,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,1,2,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,1,3,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,1,4,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,1,5,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,1,6,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,1,7,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,1,8,0.935809511413371,9940.1740870459,"Lmono-454-NMIA-1"
1,1,1,1,2,2,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,2,3,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,2,4,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,2,5,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,2,6,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,2,7,0.935809511413371,9940.1740870459,"Lmono-454-NMIA-1"
1,1,1,1,2,8,0.935953439351401,6448.52740799425,"Lmono-454-NMIA-1"
1,1,1,1,3,3,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,3,4,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,3,5,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,3,6,0.0168272539076266,9365.89217008484,"Lmono-454-NMIA-1"
1,1,1,1,3,7,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,3,8,0.934626758278945,8651.29032741972,"Lmono-454-NMIA-1"
1,1,1,1,4,4,0.999933893038648,Inf,"Lmono-454-NMIA-1"
1,1,1,1,4,5,0.0108266222160872,8728.37707946071,"Lmono-454-NMIA-1"
1,1,1,1,4,6,0.00791552699969582,5241.5846577322,"Lmono-454-NMIA-1"
1,1,1,1,4,7,0.934626758278945,8651.29032741972,"Lmono-454-NMIA-1"
1,1,1,1,4,8,0.934626741477718,5159.64364836807,"Lmono-454-NMIA-1"
1,1,1,1,5,5,0.999933893038648,Inf,"Lmono-454-NMIA-1"
